timestamp,task_id,step,drift_score,drift_velocity,vlm_forward_ms,acc_overhead_ms,threshold,intervention_active
1772308589.815937,2619,0,0.002,0.002,369.11,18.81,0.075,0
1772308589.8629856,2619,1,0.0068,0.0048,42.47,3.55,0.075,0
1772308590.158433,456,0,0.0308,0.0308,206.95,63.78,0.075,0
1772308590.2009208,456,1,0.0197,-0.0111,38.5,3.51,0.075,0
1772308590.44152,102,0,0.0559,0.0559,177.31,52.07,0.075,0
1772308590.4810414,102,1,0.0411,-0.0148,35.61,3.46,0.075,0
1772308590.720772,1126,0,0.0905,0.0905,175.98,52.28,0.075,1
1772308590.7609413,1126,1,0.0617,-0.0288,36.36,3.49,0.075,0
1772308591.0417912,1003,0,0.0935,0.0935,204.61,63.71,0.075,1
1772308591.0819466,1003,1,0.067,-0.0264,36.32,3.54,0.075,0
1772308591.3297997,914,0,0.0975,0.0975,180.79,55.47,0.075,1
1772308591.3762443,914,1,0.0988,0.0012,42.64,3.5,0.075,1
1772308591.5878026,571,0,0.0963,0.0963,150.3,51.75,0.075,1
1772308591.6300628,571,1,0.0369,-0.0594,38.28,3.6,0.075,0
1772308591.6728258,571,2,0.0231,-0.0138,38.02,4.17,0.075,0
1772308591.7199216,571,3,0.0184,-0.0047,42.21,3.86,0.075,0
1772308591.761883,571,4,0.0745,0.0561,37.71,3.65,0.075,0
1772308591.973129,419,0,0.1007,0.1007,146.73,55.4,0.075,1
1772308592.0207372,419,1,0.1177,0.017,42.87,4.3,0.075,1
1772308592.263823,2771,0,0.1193,0.1193,178.41,51.6,0.075,1
1772308592.3035285,2771,1,0.1144,-0.0049,35.83,3.54,0.075,1
1772308592.538997,2233,0,0.1103,0.1103,171.37,52.48,0.075,1
1772308592.57807,2233,1,0.1189,0.0086,35.36,3.41,0.075,1
1772308592.8150723,131386001,0,0.0955,0.0955,171.65,52.58,0.075,1
1772308592.8544195,131386001,1,0.0636,-0.0319,34.84,3.52,0.075,0
1772308592.8953664,131386001,2,0.0207,-0.0429,36.96,3.53,0.075,0
1772308592.9462566,131386001,3,0.0577,0.037,46.99,3.47,0.075,0
1772308592.9854026,131386001,4,0.0207,-0.037,35.29,3.47,0.075,0
1772308593.0242147,131386001,5,0.097,0.0762,35.01,3.44,0.075,1
1772308593.2636018,393277007,0,0.133,0.133,172.73,55.57,0.075,1
1772308593.3029099,393277007,1,0.1518,0.0188,35.49,3.51,0.075,1
1772308593.5831869,262162007,0,0.1199,0.1199,202.48,65.5,0.075,1
1772308593.623016,262162007,1,0.1589,0.039,35.99,3.53,0.075,1
1772308593.9066272,524637004,0,0.1349,0.1349,207.1,64.12,0.075,1
1772308593.9456756,524637004,1,0.0305,-0.1044,35.29,3.44,0.075,0
1772308593.984366,524637004,2,0.101,0.0706,34.8,3.48,0.075,1
1772308594.224624,524436001,0,0.124,0.124,177.28,52.17,0.075,1
1772308594.264272,524436001,1,0.0065,-0.1175,35.88,3.47,0.075,0
1772308594.3032665,524436001,2,0.0896,0.0831,35.15,3.45,0.075,1
1772308594.3417692,524436001,3,0.019,-0.0706,34.82,3.44,0.075,0
1772308594.380438,524436001,4,0.0822,0.0632,34.85,3.43,0.075,1
1772308594.419116,524436001,5,0.0668,-0.0153,34.95,3.51,0.075,0
1772308594.4583855,524436001,6,0.0305,-0.0363,35.46,3.44,0.075,0
1772308594.4972122,524436001,7,0.1117,0.0812,35.01,3.45,0.075,1
1772308594.7877235,262275003,0,0.1152,0.1152,212.2,65.02,0.075,1
1772308594.8267753,262275003,1,0.1513,0.0361,35.25,3.47,0.075,1
1772308595.0639246,262161019,0,0.0907,0.0907,171.63,53.75,0.075,1
1772308595.1094983,262161019,1,0.0686,-0.0221,41.69,3.53,0.075,0
1772308595.1485648,262161019,2,0.077,0.0084,35.16,3.45,0.075,1
1772308595.187223,262161019,3,0.0177,-0.0593,34.96,3.44,0.075,0
1772308595.2252674,262161019,4,0.0311,0.0134,34.23,3.42,0.075,0
1772308595.2648807,262161019,5,0.1076,0.0765,35.82,3.43,0.075,1
1772308595.3047533,262161019,6,0.0125,-0.0952,36.21,3.42,0.075,0
1772308595.3452013,262161019,7,0.0252,0.0127,36.62,3.46,0.075,0
1772308595.3846836,262161019,8,0.1163,0.0911,35.61,3.48,0.075,1
1772308595.6213312,393284006,0,0.1171,0.1171,173.88,51.3,0.075,1
1772308595.6615887,393284006,1,0.137,0.0199,36.44,3.52,0.075,1
1772308595.902551,546191004,0,0.1274,0.1274,177.0,52.42,0.075,1
1772308595.9442716,546191004,1,0.0477,-0.0798,37.86,3.54,0.075,0
1772308595.9862382,546191004,2,0.1089,0.0612,37.98,3.54,0.075,1
1772308596.03426,546191004,3,0.1163,0.0075,44.06,3.66,0.075,1
1772308596.0756905,546191004,4,0.1208,0.0045,37.14,3.87,0.075,1
1772308596.1209972,546191004,5,0.0949,-0.026,41.01,3.93,0.075,1
1772308596.160799,546191004,6,0.0835,-0.0113,35.98,3.49,0.075,1
1772308596.4448357,131131000,0,0.0842,0.0842,205.73,66.06,0.075,1
1772308596.4846268,131131000,1,0.0274,-0.0568,35.77,3.66,0.075,0
1772308596.5237768,131131000,2,0.0978,0.0704,35.01,3.6,0.075,1
1772308596.910315,655,0,0.0961,0.0961,287.55,79.52,0.075,1
1772308596.9524126,655,1,0.1226,0.0265,38.06,3.67,0.075,1
1772308597.7244189,115,0,0.1037,0.1037,593.24,137.31,0.075,1
1772308597.7622573,115,1,0.0145,-0.0892,33.96,3.54,0.075,0
1772308597.7927678,115,2,0.1022,0.0878,26.81,3.34,0.075,1
1772308597.8218627,115,3,0.0962,-0.0061,25.62,3.31,0.075,1
1772308597.8495286,115,4,0.0899,-0.0063,24.22,3.3,0.075,1
1772308597.8766785,115,5,0.0876,-0.0022,23.86,3.16,0.075,1
1772308597.9038894,115,6,0.11,0.0224,23.76,3.3,0.075,1
1772308598.1633153,26,0,0.0078,0.0078,188.15,63.78,0.075,0
1772308598.1915412,26,1,0.1054,0.0976,24.64,3.31,0.075,1
1772308598.4579747,760,0,0.1014,0.1014,194.48,64.26,0.075,1
1772308598.4856396,760,1,0.111,0.0096,24.12,3.36,0.075,1
1772308598.7123485,282,0,0.1157,0.1157,168.11,52.79,0.075,1
1772308598.7400687,282,1,0.0253,-0.0904,24.29,3.25,0.075,0
1772308598.7675648,282,2,0.0954,0.0701,23.93,3.33,0.075,1
1772308598.794609,282,3,0.1152,0.0198,23.65,3.26,0.075,1
1772308598.8218904,282,4,0.0664,-0.0488,23.86,3.29,0.075,0
1772308598.8490796,282,5,0.0866,0.0202,23.71,3.27,0.075,1
1772308598.8761735,282,6,0.0865,-0.0,23.68,3.27,0.075,1
1772308598.9032485,282,7,0.0719,-0.0146,23.63,3.32,0.075,0
1772308598.9305782,282,8,0.0579,-0.0141,23.82,3.29,0.075,0
1772308598.9576714,282,9,0.0622,0.0043,23.61,3.24,0.075,0
1772308598.984862,282,10,0.0793,0.0172,23.63,3.34,0.075,1
1772308599.0118985,282,11,0.0915,0.0122,23.61,3.3,0.075,1
1772308599.0391088,282,12,0.1001,0.0086,23.81,3.26,0.075,1
1772308599.0664787,282,13,0.0724,-0.0278,23.89,3.33,0.075,0
1772308599.0938745,282,14,0.1067,0.0344,23.83,3.25,0.075,1
1772308599.120759,282,15,0.0815,-0.0253,23.46,3.27,0.075,1
1772308599.1480036,282,16,0.0802,-0.0013,23.85,3.25,0.075,1
1772308599.1750014,282,17,0.0857,0.0055,23.6,3.27,0.075,1
1772308599.2020648,282,18,0.0735,-0.0122,23.66,3.28,0.075,0
1772308599.2290843,282,19,0.0913,0.0178,23.51,3.3,0.075,1
1772308599.2561326,282,20,0.0677,-0.0236,23.67,3.25,0.075,0
1772308599.2833867,282,21,0.0993,0.0316,23.74,3.31,0.075,1
1772308599.3110652,282,22,0.0936,-0.0057,24.22,3.31,0.075,1
1772308599.3386948,282,23,0.0907,-0.003,24.18,3.3,0.075,1
1772308599.3661077,282,24,0.0867,-0.004,23.97,3.29,0.075,1
