timestamp,task_id,step,drift_score,drift_velocity,vlm_forward_ms,acc_overhead_ms,threshold,intervention_active
1772307667.8825033,2619,0,0.0219,0.0219,608.68,30.23,0.2,0
1772307667.9255624,2619,1,0.0255,0.0036,35.88,6.67,0.2,0
1772307667.967253,2619,2,0.0218,-0.0037,34.95,6.24,0.2,0
1772307668.0194857,2619,3,0.0205,-0.0013,45.47,6.33,0.2,0
1772307668.0638,2619,4,0.0175,-0.0031,37.56,6.24,0.2,0
1772307668.1059754,2619,5,0.0161,-0.0014,35.15,6.59,0.2,0
1772307668.1524055,2619,6,0.0132,-0.0029,39.51,6.46,0.2,0
1772307668.1961017,2619,7,0.0103,-0.0028,35.37,7.8,0.2,0
1772307668.2404284,2619,8,0.0089,-0.0014,36.49,6.74,0.2,0
1772307668.2902014,2619,9,0.007,-0.0019,42.68,6.66,0.2,0
1772307668.333015,2619,10,0.0048,-0.0023,36.21,6.14,0.2,0
1772307668.3766859,2619,11,0.0011,-0.0037,36.79,6.43,0.2,0
1772307668.4219978,2619,12,0.0004,-0.0007,38.19,6.63,0.2,0
1772307668.4646595,2619,13,0.0026,0.0022,35.86,6.34,0.2,0
1772307668.5131772,2619,14,0.004,0.0014,41.75,6.26,0.2,0
1772307668.5609474,2619,15,0.0054,0.0015,40.66,6.62,0.2,0
1772307668.6045907,2619,16,0.009,0.0036,36.6,6.58,0.2,0
1772307668.646729,2619,17,0.0079,-0.0011,35.45,6.25,0.2,0
1772307668.688791,2619,18,0.0139,0.006,35.07,6.54,0.2,0
1772307668.7389479,2619,19,0.0105,-0.0035,43.2,6.51,0.2,0
1772307668.788527,2619,20,0.0144,0.004,42.41,6.51,0.2,0
1772307668.8317513,2619,21,0.0143,-0.0002,36.51,6.25,0.2,0
1772307668.8730662,2619,22,0.0163,0.0021,34.19,6.69,0.2,0
1772307668.9142196,2619,23,0.0205,0.0042,34.53,6.23,0.2,0
1772307668.9554317,2619,24,0.023,0.0024,34.26,6.56,0.2,0
1772307668.9965587,2619,25,0.0292,0.0062,34.54,6.2,0.2,0
1772307669.0443623,2619,26,0.0293,0.0001,40.68,6.7,0.2,0
1772307669.0957355,2619,27,0.0319,0.0026,44.68,6.21,0.2,0
1772307669.1430783,2619,28,0.0317,-0.0002,40.5,6.37,0.2,0
1772307669.1859457,2619,29,0.0314,-0.0003,36.05,6.35,0.2,0
1772307669.2281628,2619,30,0.0357,0.0043,34.75,6.99,0.2,0
